model,condition,id,display_text,english_gloss,list_primary,list_secondary,pred_top1,pred_top2,pred_top3,top1_confidence,hits1,hits3,partial_credit,top1_reasoning
llama3,B,43,onji beledaye enna mitt saman budpad enk tagnd.,A worker dropped something that injured me,Torts/Individuals,,Land/Property,Torts/Individuals,Courts/Legal-System,0.80,False,True,True,The situation involves land or property boundaries and possibly disputes with neighbors.
llama3,B,44,hallid yera enna bagge sullu pandd enna pudarn hal malter.,Someone spread lies about me that damaged my reputation in the village,Torts/Individuals,,Torts/Individuals,Land/Property,Courts/Legal-System,0.80,True,True,False,"The situation appears to involve a dispute or issue between individuals, likely related to property or land."
llama3,B,45,enna nerekareda aklena pettalu enna pura bulen tindd hal maltnd.,My neighbor's cattle keep destroying my crops,Torts/Individuals,Land/Property,Torts/Individuals,Land/Property,Housing,0.90,True,True,False,The situation involves someone taking something that belongs to the person without permission.
llama3,B,46,"enk nyayalayada onji kakaji baidnd, matra ait dada panonduller pandd gottiji.",I received a court notice but I don't understand what it is asking me to do,Courts/Legal-System,,Torts/Individuals,Land/Property,Work/Employment,0.80,False,False,False,The situation involves disputes with others over property or housing.
llama3,B,47,"enk nyayalayag popina tarikh tatnd, dayeg panda enk erela epa e podu pandd pandijer.",I missed a court date because no one explained when I needed to appear,Courts/Legal-System,,Land/Property,Estates/Wills,Courts/Legal-System,0.80,False,True,True,The situation appears to be related to a dispute or issue with the person's property or land.
llama3,B,48,enk enna kelsada dhanina mitt enca duru korodu pandd gottiji.,I don't know how to file a complaint against my employer,Courts/Legal-System,Work/Employment,Housing,Torts/Individuals,Courts/Legal-System,0.90,False,True,True,The situation involves a dispute related to someone's home or property.
llama3,B,49,polis-da akulu enna durun dettonere tayar ijjer.,The police would not register my complaint,Courts/Legal-System,,Torts/Individuals,Courts/Legal-System,Work/Employment,0.80,False,True,True,The situation involves a person facing an issue with the police and seems to be related to personal rights or freedoms.
llama3,B,50,"enk onji vakil bodu pandd pander, matra enk vakiln enca nadodu pandd gottiji.",I was told I need a lawyer but I don't know how to find one,Courts/Legal-System,,Land/Property,Torts/Individuals,Courts/Legal-System,0.90,False,True,True,"The situation involves a dispute over property rights, which is a classic issue in the Land/Property category."
llama3,B,51,enk gottijande yera enna pudard sala dettonyer.,Someone opened a loan in my name without my knowledge,IP/Identity,Consumer/Money/Debt,Land/Property,Torts/Individuals,Courts/Legal-System,0.80,False,False,False,The person is trying to resolve a dispute or issue related to property or ownership.
llama3,B,52,enada kenande yera enna photon jahiratud upayoga maltonduller.,My photo is being used in an advertisement without my permission,IP/Identity,,IP/Identity,Torts/Individuals,Courts/Legal-System,0.80,True,True,False,The situation seems to involve personal information or identity-related issues.
llama3,B,53,yera ennaleka anlain-d natane maltd enna kutunbadaklen dongi maltonduller.,Someone is pretending to be me online to trick my relatives,IP/Identity,,Torts/Individuals,Land/Property,Housing,0.90,False,False,False,Personal injury or property damage caused by another individual's negligence
llama3,B,54,vova onji angadi enna kutunbada angadida pudaran upayoga maltondundu,A shop is using my family's business name without asking,IP/Identity,,Torts/Individuals,Land/Property,Courts/Legal-System,0.90,False,False,False,"The situation involves a dispute over property ownership, which is typical of torts."
llama3,B,55,enklena kutunba maltd maruna samanda disain-n yera kandder.,Someone stole the design of the products my family makes and sells,IP/Identity,,Land/Property,Torts/Individuals,Courts/Legal-System,0.90,False,False,False,The situation involves a problem with property or land ownership.
llama3,B,56,enna popa onji vil budande tir poyi bokka enna megge-palayenakulu enan buddu astin pura pattonduller.,My father died without a will and my siblings are dividing everything without me,Estates/Wills,,Torts/Individuals,Courts/Legal-System,Land/Property,0.80,False,False,False,The situation appears to involve a personal dispute or conflict between individuals.
llama3,B,57,enna ammana bangar enk korper pand pandi bokka amma tir poyi bokka enna palaye aven pura dettonye.,My mother's jewelry was promised to me but my brother took it after she died,Estates/Wills,,Torts/Individuals,Land/Property,Courts/Legal-System,0.80,False,False,False,"The situation involves the taking of someone's property without their consent, which is a classic example of a tort."
llama3,B,58,enna popa tir poyi bokka enna oppige ijjande enna popa-ammana illan maryer pandd gottand.,I found out my parents' house was sold after my father's death without our agreement,Estates/Wills,Land/Property,Torts/Individuals,Land/Property,Courts/Legal-System,0.80,False,True,True,"The situation involves someone taking something that belongs to the person, which suggests a violation of their rights or property."
llama3,B,59,"enna mamu, ajjer-na jagan pattere kenondijjer.",My uncle is refusing to share the property left by my grandfather,Estates/Wills,Land/Property,Land/Property,Torts/Individuals,Courts/Legal-System,0.80,False,True,True,"The situation appears to involve a family member's property or assets, and the phrase suggests a dispute or issue related to inheritance."
llama3,B,60,enna kandani tir poyi bokka enna kandanina kutunbadakulu enan enklena illad kulyere budondijjer.,After my husband passed away his family is not letting me stay in our house,Estates/Wills,Housing,Land/Property,Torts/Individuals,Housing,0.90,False,True,True,The situation involves someone taking the person's land without permission and refusing to leave.
llama3,C_sparse,41,enkulu nadetonduittinapaga enna baritaklena nayi enna balen cuccind.,My neighbor's dog bit my child while we were walking,Torts/Individuals,,Land/Property,Torts/Individuals,Housing,0.80,False,True,True,The situation involves a dispute over ownership or possession of a physical asset.
llama3,C_sparse,42,ero enklena untondu ittina karg akd poyer.,Someone crashed into my parked vehicle and drove away,Torts/Individuals,,Land/Property,Housing,Courts/Legal-System,0.90,False,False,False,"The situation involves 'karg' which means 'land' or 'property', and the person seems to be dealing with an issue regarding their ownership or possession of it."
llama3,C_sparse,43,onji beledaye enna mitt saman budpad enk tagnd.,A worker dropped something that injured me,Torts/Individuals,,Land/Property,Torts/Individuals,Courts/Legal-System,0.90,False,True,True,The situation involves a dispute over land or property.
llama3,C_sparse,44,hallid yera enna bagge sullu pandd enna pudarn hal malter.,Someone spread lies about me that damaged my reputation in the village,Torts/Individuals,,Torts/Individuals,Estates/Wills,Land/Property,0.80,True,True,False,The situation involves a dispute over someone else's property or belongings.
llama3,C_sparse,45,enna nerekareda aklena pettalu enna pura bulen tindd hal maltnd.,My neighbor's cattle keep destroying my crops,Torts/Individuals,Land/Property,Torts/Individuals,Consumer/Money/Debt,Housing,0.90,True,True,False,The situation involves a violation of personal rights or property.
llama3,C_sparse,46,"enk nyayalayada onji kakaji baidnd, matra ait dada panonduller pandd gottiji.",I received a court notice but I don't understand what it is asking me to do,Courts/Legal-System,,Torts/Individuals,Land/Property,Courts/Legal-System,0.80,False,True,True,The situation appears to involve a personal issue related to family property or inheritance.
llama3,C_sparse,47,"enk nyayalayag popina tarikh tatnd, dayeg panda enk erela epa e podu pandd pandijer.",I missed a court date because no one explained when I needed to appear,Courts/Legal-System,,Estates/Wills,Torts/Individuals,Courts/Legal-System,0.80,False,True,True,The situation appears to involve family property or inheritance.
llama3,C_sparse,48,enk enna kelsada dhanina mitt enca duru korodu pandd gottiji.,I don't know how to file a complaint against my employer,Courts/Legal-System,Work/Employment,Land/Property,Torts/Individuals,Courts/Legal-System,0.90,False,True,True,The situation involves a problem with someone's home or property.
llama3,C_sparse,49,polis-da akulu enna durun dettonere tayar ijjer.,The police would not register my complaint,Courts/Legal-System,,Torts/Individuals,Work/Employment,Land/Property,0.80,False,False,False,"The situation involves a personal property-related issue, which falls under the broader category of tort law."
llama3,C_sparse,50,"enk onji vakil bodu pandd pander, matra enk vakiln enca nadodu pandd gottiji.",I was told I need a lawyer but I don't know how to find one,Courts/Legal-System,,Land/Property,Torts/Individuals,Courts/Legal-System,0.90,False,True,True,"The SITUATION mentions 'vakil' (lawyer) and 'pandd gottiji' (land dispute), which suggests a conflict or issue with the person's property."
llama3,C_sparse,51,enk gottijande yera enna pudard sala dettonyer.,Someone opened a loan in my name without my knowledge,IP/Identity,Consumer/Money/Debt,Torts/Individuals,Courts/Legal-System,Land/Property,0.90,False,False,False,"The person's property has been taken without permission, which is a type of tortious act."
llama3,C_sparse,52,enada kenande yera enna photon jahiratud upayoga maltonduller.,My photo is being used in an advertisement without my permission,IP/Identity,,Torts/Individuals,Work/Employment,Housing,0.80,False,False,False,The situation involves an individual trying to understand and utilize a technology for their own benefit.
llama3,C_sparse,53,yera ennaleka anlain-d natane maltd enna kutunbadaklen dongi maltonduller.,Someone is pretending to be me online to trick my relatives,IP/Identity,,Land/Property,Torts/Individuals,Housing,0.85,False,False,False,The situation involves a dispute over ownership or possession of land or property.
llama3,C_sparse,54,vova onji angadi enna kutunbada angadida pudaran upayoga maltondundu,A shop is using my family's business name without asking,IP/Identity,,Estates/Wills,Land/Property,Work/Employment,0.90,False,False,False,"The situation involves inheritance and potential disputes over assets, making Estates/Wills the most likely category."
llama3,C_sparse,55,enklena kutunba maltd maruna samanda disain-n yera kandder.,Someone stole the design of the products my family makes and sells,IP/Identity,,Land/Property,Torts/Individuals,Courts/Legal-System,0.90,False,False,False,"The SITUATION mentions 'kandder' which means 'land', and the context suggests a dispute or issue with land ownership."
llama3,C_sparse,56,enna popa onji vil budande tir poyi bokka enna megge-palayenakulu enan buddu astin pura pattonduller.,My father died without a will and my siblings are dividing everything without me,Estates/Wills,,Torts/Individuals,Courts/Legal-System,Land/Property,0.90,False,False,False,"Someone has taken something that belongs to the person, which is a classic example of a tortious act."
llama3,C_sparse,57,enna ammana bangar enk korper pand pandi bokka amma tir poyi bokka enna palaye aven pura dettonye.,My mother's jewelry was promised to me but my brother took it after she died,Estates/Wills,,Estates/Wills,Torts/Individuals,Courts/Legal-System,0.80,True,True,False,The situation involves family disputes and inheritance related to the person's mother's property.
llama3,C_sparse,58,enna popa tir poyi bokka enna oppige ijjande enna popa-ammana illan maryer pandd gottand.,I found out my parents' house was sold after my father's death without our agreement,Estates/Wills,Land/Property,Torts/Individuals,IP/Identity,Housing,0.80,False,False,False,The situation involves a civil wrong or injury caused by another individual's actions.
llama3,C_sparse,59,"enna mamu, ajjer-na jagan pattere kenondijjer.",My uncle is refusing to share the property left by my grandfather,Estates/Wills,Land/Property,Torts/Individuals,Housing,Work/Employment,0.80,False,False,False,The situation involves a personal conflict or dispute between family members.
llama3,C_sparse,60,enna kandani tir poyi bokka enna kandanina kutunbadakulu enan enklena illad kulyere budondijjer.,After my husband passed away his family is not letting me stay in our house,Estates/Wills,Housing,Torts/Individuals,Land/Property,Consumer/Money/Debt,0.90,False,False,False,"The situation involves the taking of someone's property without permission, which falls under the definition of a tort."
llama3,C_full,41,enkulu nadetonduittinapaga enna baritaklena nayi enna balen cuccind.,My neighbor's dog bit my child while we were walking,Torts/Individuals,,Torts/Individuals,Consumer/Money/Debt,Land/Property,0.80,True,True,False,"The situation involves someone taking something that belongs to the person, which suggests a violation of their rights or property."
llama3,C_full,42,ero enklena untondu ittina karg akd poyer.,Someone crashed into my parked vehicle and drove away,Torts/Individuals,,Land/Property,Torts/Individuals,Housing,0.90,False,True,True,The situation involves the person's property and their attempt to resolve an issue related to it.
llama3,C_full,43,onji beledaye enna mitt saman budpad enk tagnd.,A worker dropped something that injured me,Torts/Individuals,,Land/Property,Torts/Individuals,Courts/Legal-System,0.80,False,True,True,"The situation involves a dispute over property or assets, suggesting a problem related to ownership, possession, or inheritance."
llama3,C_full,44,hallid yera enna bagge sullu pandd enna pudarn hal malter.,Someone spread lies about me that damaged my reputation in the village,Torts/Individuals,,Torts/Individuals,Land/Property,Courts/Legal-System,0.80,True,True,False,The situation involves someone else's actions causing harm or inconvenience to the person's property.
llama3,C_full,45,enna nerekareda aklena pettalu enna pura bulen tindd hal maltnd.,My neighbor's cattle keep destroying my crops,Torts/Individuals,Land/Property,Torts/Individuals,Work/Employment,Consumer/Money/Debt,0.90,True,True,False,"The person is describing a situation where someone has taken something that belongs to them, which suggests a violation of their personal rights or property."
llama3,C_full,46,"enk nyayalayada onji kakaji baidnd, matra ait dada panonduller pandd gottiji.",I received a court notice but I don't understand what it is asking me to do,Courts/Legal-System,,Land/Property,Torts/Individuals,Work/Employment,0.80,False,False,False,The situation involves disputes or conflicts related to someone's home or property.
llama3,C_full,47,"enk nyayalayag popina tarikh tatnd, dayeg panda enk erela epa e podu pandd pandijer.",I missed a court date because no one explained when I needed to appear,Courts/Legal-System,,Torts/Individuals,Land/Property,Courts/Legal-System,0.80,False,True,True,"The situation mentions land and property, which suggests a dispute or issue related to individual rights."
llama3,C_full,48,enk enna kelsada dhanina mitt enca duru korodu pandd gottiji.,I don't know how to file a complaint against my employer,Courts/Legal-System,Work/Employment,PARSE_FAILURE_NO_ANSWER,PARSE_FAILURE_NO_ANSWER,PARSE_FAILURE_NO_ANSWER,0.00,False,False,False,parse error
llama3,C_full,49,polis-da akulu enna durun dettonere tayar ijjer.,The police would not register my complaint,Courts/Legal-System,,Torts/Individuals,Courts/Legal-System,IP/Identity,0.90,False,True,True,The situation involves a property-related dispute that suggests a personal injury or property damage issue.
llama3,C_full,50,"enk onji vakil bodu pandd pander, matra enk vakiln enca nadodu pandd gottiji.",I was told I need a lawyer but I don't know how to find one,Courts/Legal-System,,PARSE_FAILURE_NO_ANSWER,PARSE_FAILURE_NO_ANSWER,PARSE_FAILURE_NO_ANSWER,0.00,False,False,False,parse error
llama3,C_full,51,enk gottijande yera enna pudard sala dettonyer.,Someone opened a loan in my name without my knowledge,IP/Identity,Consumer/Money/Debt,Consumer/Money/Debt,Courts/Legal-System,Housing,0.90,False,True,True,"The situation mentions 'sala' (debt) and 'pudard' (loan), indicating a financial issue."
llama3,C_full,52,enada kenande yera enna photon jahiratud upayoga maltonduller.,My photo is being used in an advertisement without my permission,IP/Identity,,Land/Property,Torts/Individuals,Courts/Legal-System,0.80,False,False,False,"The situation involves property rights and usage of a photon, which suggests a connection to land or property."
llama3,C_full,53,yera ennaleka anlain-d natane maltd enna kutunbadaklen dongi maltonduller.,Someone is pretending to be me online to trick my relatives,IP/Identity,,Housing,Torts/Individuals,Land/Property,0.90,False,False,False,Unauthorized entry into a home or dwelling
llama3,C_full,54,vova onji angadi enna kutunbada angadida pudaran upayoga maltondundu,A shop is using my family's business name without asking,IP/Identity,,Land/Property,Housing,Estates/Wills,0.90,False,False,False,The situation mentions 'vova onji angadi' which seems to be a property or land issue.
llama3,C_full,55,enklena kutunba maltd maruna samanda disain-n yera kandder.,Someone stole the design of the products my family makes and sells,IP/Identity,,Work/Employment,Land/Property,Torts/Individuals,0.80,False,False,False,"The situation mentions property and land, which could be related to a job or employment"
llama3,C_full,56,enna popa onji vil budande tir poyi bokka enna megge-palayenakulu enan buddu astin pura pattonduller.,My father died without a will and my siblings are dividing everything without me,Estates/Wills,,Torts/Individuals,Courts/Legal-System,IP/Identity,0.90,False,False,False,The person's problem involves someone taking something that belongs to them without permission.
llama3,C_full,57,enna ammana bangar enk korper pand pandi bokka amma tir poyi bokka enna palaye aven pura dettonye.,My mother's jewelry was promised to me but my brother took it after she died,Estates/Wills,,Torts/Individuals,Consumer/Money/Debt,Housing,0.80,False,False,False,"The situation involves a dispute over property rights and inheritance, which falls under the realm of individual torts."
llama3,C_full,58,enna popa tir poyi bokka enna oppige ijjande enna popa-ammana illan maryer pandd gottand.,I found out my parents' house was sold after my father's death without our agreement,Estates/Wills,Land/Property,Torts/Individuals,Consumer/Money/Debt,Housing,0.80,False,False,False,The situation appears to involve a personal or individual dispute between the person and their father.
llama3,C_full,59,"enna mamu, ajjer-na jagan pattere kenondijjer.",My uncle is refusing to share the property left by my grandfather,Estates/Wills,Land/Property,Housing,Torts/Individuals,Courts/Legal-System,0.90,False,False,False,The situation involves a family member's property and potential inheritance issues.
llama3,C_full,60,enna kandani tir poyi bokka enna kandanina kutunbadakulu enan enklena illad kulyere budondijjer.,After my husband passed away his family is not letting me stay in our house,Estates/Wills,Housing,Land/Property,Torts/Individuals,Housing,0.90,False,True,True,The person's primary concern is the unauthorized occupation of their land.
llama3,D_sparse,41,ಎಂಕುಲು ನಡೆತೊಂದುಿತ್ತಿನಪಗ ಎನ್ನ ಬರಿತ್ಅಕ್ಲೆನ ನಾಯಿ ಎನ್ನ ಬಾಲೆನ್ ಚೂಚ್ಚಿಂಡ್.,My neighbor's dog bit my child while we were walking,Torts/Individuals,,Land/Property,Torts/Individuals,Courts/Legal-System,0.90,False,True,True,The situation involves a dispute over possession of an animal and possibly a property-related issue.
llama3,D_sparse,42,ಏರೊ ಎಂಕ್ಲೆನ ಉಂತೋಂದು ಇತ್ತಿನ ಕಾರ್ಗ್ ಆಕ್ದ್ ಪೋಯೆರ್.,Someone crashed into my parked vehicle and drove away,Torts/Individuals,,Torts/Individuals,Consumer/Money/Debt,Housing,0.90,True,True,False,"The situation appears to involve an accident or incident involving a car, which falls under the category of personal injuries or property damage."
llama3,D_sparse,43,ಒಂಜಿ ಬೇಲೆದಾಯೆ ಎನ್ನ ಮಿತ್ತ್ ಸಾಮಾನ್ ಬೂಡ್ಪಾದ್ ಎಂಕ್ ತಾಗ್ಂಡ್.,A worker dropped something that injured me,Torts/Individuals,,Torts/Individuals,Housing,Consumer/Money/Debt,0.90,True,True,False,The situation involves a personal dispute between individuals.
llama3,D_sparse,44,ಹಳ್ಳಿಡ್ ಯೇರಾ ಎನ್ನ ಬಾಗ್ಗೆ ಸುಳ್ಳು ಪಂಡ್ಡ್ ಎನ್ನ ಪುದರ್ನ್ ಹಾಳ್ ಮಲ್ತೆರ್.,Someone spread lies about me that damaged my reputation in the village,Torts/Individuals,,Housing,Torts/Individuals,Courts/Legal-System,0.90,False,True,True,The person is facing a problem related to being evicted from their home.
llama3,D_sparse,45,ಎನ್ನ ನೆರೆಕರೆದ ಅಕ್ಲೆನ ಪೆತ್ತಲು ಎನ್ನ ಪೂರಾ ಬುಳೆನ್ ತಿಂದ್ಡ್ ಹಾಳ್ ಮಲ್ತ್ಂಡ್.,My neighbor's cattle keep destroying my crops,Torts/Individuals,Land/Property,Torts/Individuals,Land/Property,Housing,0.90,True,True,False,The situation involves a personal injury or property damage caused by someone else's actions.
llama3,D_sparse,46,"ಎಂಕ್ ನ್ಯಾಯಾಲಯದ ಒಂಜಿ ಕಾಕಜಿ ಬೈದ್ಂಡ್, ಮಾತ್ರ ಐಟ್ ದಾದ ಪಣೊಂದುಲ್ಲೆರ್ ಪಂಡ್ಡ್ ಗೊತ್ತಿಜಿ.",I received a court notice but I don't understand what it is asking me to do,Courts/Legal-System,,Land/Property,Torts/Individuals,Courts/Legal-System,0.90,False,True,True,"The situation involves a dispute over property or land, which suggests a conflict related to ownership or possession."
llama3,D_sparse,47,"ಎಂಕ್ ನ್ಯಾಯಾಲಯಗ್ ಪೋಪಿನ ತಾರೀಖ್ ತತ್ಂಡ್, ದಾಯೆಗ್ ಪಂಡ ಎಂಕ್ ಏರೇಲಾ ಏಪ ಏ ಪೋಡು ಪಂಡ್ಡ್ ಪಂಡಿಜೆರ್.",I missed a court date because no one explained when I needed to appear,Courts/Legal-System,,Courts/Legal-System,Torts/Individuals,Land/Property,0.90,True,True,False,The situation involves a reference to a court and possibly some kind of dispute or issue that needs to be resolved through legal means.
llama3,D_sparse,48,ಎಂಕ್ ಎನ್ನ ಕೆಲ್ಸದ ಧನಿನ ಮಿತ್ತ್ ಎಂಚ ದೂರು ಕೊರೋಡು ಪಂಡ್ಡ್ ಗೊತ್ತಿಜಿ.,I don't know how to file a complaint against my employer,Courts/Legal-System,Work/Employment,Consumer/Money/Debt,Work/Employment,Housing,0.90,False,True,True,The situation mentions debt and financial issues.
llama3,D_sparse,49,ಪೊಲೀಸ್-ದ ಅಕುಲು ಎನ್ನ ದೂರುನ್ ದೆತ್ತೊನೆರೆ ತಯಾರ್ ಇಜ್ಜೆರ್.,The police would not register my complaint,Courts/Legal-System,,Torts/Individuals,Courts/Legal-System,Work/Employment,0.90,False,True,True,"The situation involves harm or threat to an individual's well-being, which falls under the category of torts."
llama3,D_sparse,50,"ಎಂಕ್ ಒಂಜಿ ವಕೀಲ್ ಬೋಡು ಪಂಡ್ಡ್ ಪಂಡೆರ್, ಮಾತ್ರ ಎಂಕ್ ವಕೀಲ್ನ್ ಎಂಚ ನಾಡೋಡು ಪಂಡ್ಡ್ ಗೊತ್ತಿಜಿ.",I was told I need a lawyer but I don't know how to find one,Courts/Legal-System,,Land/Property,Courts/Legal-System,Housing,0.90,False,True,True,The situation involves seeking legal advice regarding a property-related issue.
llama3,D_sparse,51,ಎಂಕ್ ಗೊತ್ತಿಜಂದೇ ಯೇರಾ ಎನ್ನ ಪುದರ್ಡ್ ಸಾಲ ದೆತ್ತೊನ್ಯೆರ್.,Someone opened a loan in my name without my knowledge,IP/Identity,Consumer/Money/Debt,Consumer/Money/Debt,Torts/Individuals,Housing,0.90,False,True,True,The situation appears to be about an individual's financial obligations and debts.
llama3,D_sparse,52,ಎನಡ ಕೇನಂದೇ ಯೇರಾ ಎನ್ನ ಫೋಟೋನ್ ಜಾಹೀರಾತುಡ್ ಉಪಯೋಗ ಮಲ್ತೊಂದುಲ್ಲೆರ್.,My photo is being used in an advertisement without my permission,IP/Identity,,IP/Identity,Consumer/Money/Debt,Courts/Legal-System,0.90,True,True,False,"The situation revolves around the person's photo being used without permission, which falls under intellectual property rights (IP) and identity-related issues."
llama3,D_sparse,53,ಯೇರಾ ಎನ್ನಲೆಕ ಆನ್‌ಲೈನ್-ಡ್ ನಟನೆ ಮಲ್ತ್ಡ್ ಎನ್ನ ಕುಟುಂಬದಕ್ಲೆನ್ ಡೋಂಗಿ ಮಲ್ತೊಂದುಲ್ಲೆರ್.,Someone is pretending to be me online to trick my relatives,IP/Identity,,Work/Employment,Torts/Individuals,Courts/Legal-System,0.90,False,False,False,The issue appears to be related to the person's online presence and its impact on their professional life or employment opportunities.
llama3,D_sparse,54,ವೊವಾ ಒಂಜಿ ಅಂಗಡಿ ಎನ್ನ ಕುಟುಂಬದ ಅಂಗಡಿದ ಪುದರನ್ ಉಪಯೋಗ ಮಲ್ತೊಂದುಂಡು,A shop is using my family's business name without asking,IP/Identity,,Torts/Individuals,Land/Property,Housing,0.90,False,False,False,The situation involves a dispute over property rights and unauthorized use of someone else's property.
llama3,D_sparse,55,ಎಂಕ್ಲೆನ ಕುಟುಂಬ ಮಲ್ತ್ಡ್ ಮಾರುನ ಸಾಮಾಂದ ಡಿಸೈನ್-ನ್ ಯೇರಾ ಕಂಡ್ದೆರ್.,Someone stole the design of the products my family makes and sells,IP/Identity,,Work/Employment,Housing,Torts/Individuals,0.90,False,False,False,The situation appears to be related to a design flaw in the building.
