model,condition,id,display_text,english_gloss,list_primary,list_secondary,pred_top1,pred_top2,pred_top3,top1_confidence,hits1,hits3,partial_credit,top1_reasoning
sarvam,A,31,My workplace has not paid me for the extra hours I worked,My workplace has not paid me for the extra hours I worked,Work/Employment,,Work/Employment,Consumer/Money/Debt,Torts/Individuals,0.95,True,True,False,"The situation involves non-payment of wages for extra work hours, which is a classic employment dispute. The issue is directly tied to the employer-employee relationship and compensation for labor."
sarvam,A,32,I was fired the same week I told my boss I was sick,I was fired the same week I told my boss I was sick,Work/Employment,,Work/Employment,Consumer/Money/Debt,Courts/Legal-System,0.95,True,True,False,"The situation involves an employer-employee relationship and a dispute over termination of employment, which is a classic work/employment issue."
sarvam,A,33,My employer is making me work without the safety equipment I was promised,My employer is making me work without the safety equipment I was promised,Work/Employment,,Work/Employment,Consumer/Money/Debt,Torts/Individuals,0.90,True,True,False,"ಈ ಪರಿಸ್ಥಿತಿಯು ಉದ್ಯೋಗದಾತ ಮತ್ತು ಉದ್ಯೋಗಿಯ ನಡುವಿನ ಸಂಬಂಧಕ್ಕೆ ಸಂಬಂಧಿಸಿದೆ. ಉದ್ಯೋಗಿಯು ಭರವಸೆ ನೀಡಿದ್ದ ಸುರಕ್ಷತಾ ಉಪಕರಣಗಳನ್ನು ಪಡೆಯುತ್ತಿಲ್ಲ, ಇದು ಕೆಲಸದ ಸ್ಥಳದ ಸುರಕ್ಷತೆ ಮತ್ತು ಉದ್ಯೋಗ ಒಪ್ಪಂದದ ಉಲ್ಲಂಘನೆಯಾಗಿದೆ."
sarvam,A,34,I was promised a promotion but someone else got it without explanation,I was promised a promotion but someone else got it without explanation,Work/Employment,,Work/Employment,Torts/Individuals,Courts/Legal-System,0.95,True,True,False,"The situation directly concerns a promotion, which is a key aspect of employment. The person is facing a dispute related to their job, career, and workplace, which falls squarely under the Work/Employment category."
sarvam,A,35,My employer refuses to give me my final paycheck after I quit,My employer refuses to give me my final paycheck after I quit,Work/Employment,Consumer/Money/Debt,Work/Employment,Consumer/Money/Debt,Courts/Legal-System,0.95,True,True,False,"ಈ ಪರಿಸ್ಥಿತಿಯು ಉದ್ಯೋಗದಾತನು ಅಂತಿಮ ವೇತನವನ್ನು ನೀಡದಿರುವ ಬಗ್ಗೆ ಇದೆ, ಇದು ಉದ್ಯೋಗದಾತ-ಉದ್ಯೋಗಿ ಸಂಬಂಧದ ಪ್ರಮುಖ ವಿಷಯವಾಗಿದೆ. ಇದು ಕೆಲಸದ ಅವಧಿಯಲ್ಲಿನ ವೇತನದ ವಿವಾದಗಳ ಅಡಿಯಲ್ಲಿ ಬರುತ್ತದೆ."
sarvam,A,36,My neighbor built a wall that crosses onto my land,My neighbor built a wall that crosses onto my land,Land/Property,,Land/Property,Torts/Individuals,Housing,0.95,True,True,False,"The situation involves a physical structure (a wall) built by a neighbor that crosses onto the person's land, which is a classic boundary dispute and encroachment issue. This directly relates to property rights and land ownership, fitting the Land/Property category perfectly."
sarvam,A,37,Someone is tilling on land that belongs to my family without asking,Someone is tilling on land that belongs to my family without asking,Land/Property,,Land/Property,Torts/Individuals,Courts/Legal-System,0.90,True,True,False,"Someone is occupying or using land that belongs to the person's family without permission, which is a direct land/property dispute."
sarvam,A,38,The boundary markers on my property were moved without my knowledge,The boundary markers on my property were moved without my knowledge,Land/Property,,Land/Property,Torts/Individuals,Courts/Legal-System,0.90,True,True,False,"The situation directly concerns the physical boundary markers of the person's land, which is a core issue within the Land/Property category."
sarvam,A,39,My brother is claiming a part of our family's land is his alone,My brother is claiming a part of our family's land is his alone,Land/Property,Estates/Wills,Land/Property,Estates/Wills,Courts/Legal-System,0.95,True,True,False,"The situation is a direct dispute over the ownership of a portion of family land, which falls squarely under land/property issues. The person is not a tenant, lender, or employee, and there is no mention of physical harm or a court filing confusion, making other categories less relevant."
sarvam,A,40,Someone cut down trees on my property without permission,Someone cut down trees on my property without permission,Land/Property,Torts/Individuals,Land/Property,Torts/Individuals,Courts/Legal-System,0.90,True,True,False,"The situation involves unauthorized action on the person's land (cutting down trees), which is a direct dispute over property rights and boundaries."
sarvam,B,21,enklena tirpu maltina samayada dunbu enna dhani badige jasti malpere prayatna maltonduller.,My landlord is trying to raise my rent before our agreement ends,Housing,Consumer/Money/Debt,Torts/Individuals,Land/Property,Courts/Legal-System,0.75,False,False,False,"The situation describes an attempt to damage property, which is a tortious act. It involves property damage caused by another person's action, fitting the Torts/Individuals category."
sarvam,B,22,baritakulu et bobbe padonduller panda enk ratred jeppere avondiji.,The people next door make so much noise I cannot sleep at night,Housing,Torts/Individuals,Torts/Individuals,Courts/Legal-System,Housing,0.60,False,True,True,"The situation describes a dispute or conflict with another person, which aligns with tortious actions like personal injury or property damage, though the exact nature is unclear."
sarvam,B,23,enna adipilda hal ayina nallin enna dhani sari malpere tayar ijjer.,My landlord will not fix the broken pipe in my kitchen,Housing,,Courts/Legal-System,Land/Property,Consumer/Money/Debt,0.60,False,False,False,"The situation appears to involve a legal or formal dispute, possibly related to making a claim or complaint, which aligns with the Courts/Legal-System category. The phrase suggests a formal process, but the specific nature of the dispute is unclear."
sarvam,B,24,enk badigeda illan budiyere khali radd dinata vayide koryer.,I was told to leave my rented house with only two days notice,Housing,,Land/Property,Housing,Courts/Legal-System,0.85,False,True,True,"The situation describes someone occupying land without permission and refusing to leave, which is a classic land/property dispute involving boundaries and possession."
sarvam,B,25,enna sahavasi ill buddu badadigen pura enna mitte padd poyer.,My roommate moved out and left me to pay all the rent,Housing,Consumer/Money/Debt,Housing,Torts/Individuals,Courts/Legal-System,0.85,True,True,False,"Someone entered and is occupying the person's home without permission, which is a housing-related issue involving trespass and unauthorized occupation of a dwelling."
sarvam,B,26,enk onji hal ayna phon-n mard daangadida dhani kasn pira korere tayar ijjer.,The shop owner sold me a broken phone and won't give my money back,Consumer/Money/Debt,,Land/Property,Courts/Legal-System,Torts/Individuals,0.90,False,False,False,"Someone is occupying the person's land without permission and refusing to leave, which is a direct match for the Land/Property category."
sarvam,B,27,yan pura kas kori bokkala belen purti maltijer.,I paid for a service that was never completed,Consumer/Money/Debt,,Consumer/Money/Debt,Torts/Individuals,Courts/Legal-System,0.75,True,True,False,"The situation describes a failure to fulfill an agreement, which is a core issue in consumer/money/debt disputes where one party does not pay or deliver as promised."
sarvam,B,28,"enna megge radd varshada dunbu ennadda sara dettonde, aven nanla pira kortije.",My brother borrowed money from me two years ago and still has not paid,Consumer/Money/Debt,,Land/Property,Courts/Legal-System,Torts/Individuals,0.90,False,False,False,"The situation describes someone occupying land without permission and refusing to leave, which is a classic boundary or land occupation dispute. This directly maps to the Land/Property category, which covers unauthorized occupation of land."
sarvam,B,29,enna oppandina shulkag byank enna mitt kas padondundu.,The bank is charging me fees I never agreed to,Consumer/Money/Debt,,Consumer/Money/Debt,Housing,Torts/Individuals,0.90,True,True,False,"The situation describes a financial transaction for an agreement (oppandina shulkag) where the person has paid money but is not receiving the promised service or product (byank enna mitt kas padondundu). This is a classic breach of a consumer agreement, which falls under the Consumer/Money/Debt category."
sarvam,B,30,ero enan onji dongi astida mitt kas padere oppayer.,Someone convinced me to invest in something that turned out to be fake,Consumer/Money/Debt,,Land/Property,Courts/Legal-System,Torts/Individuals,0.90,False,False,False,"The situation describes someone occupying the person's land without permission and refusing to leave, which is a classic land/property dispute."
sarvam,B,31,yan maltina jasti kelsag enk beleda jagadd kas tikkiji.,My workplace has not paid me for the extra hours I worked,Work/Employment,,Land/Property,Torts/Individuals,Courts/Legal-System,0.85,False,False,False,"The situation describes someone occupying land without permission and refusing to leave, which is a classic land/property dispute involving unauthorized occupation and possession of real estate."
sarvam,B,32,yan dhanita yan hushar ijji pandd pandina varade ar enan beledd detter.,I was fired the same week I told my boss I was sick,Work/Employment,,Consumer/Money/Debt,Courts/Legal-System,Housing,0.75,False,False,False,"The situation appears to be a dispute over money or debt involving a person or entity named 'yan dhanita yan hushar ijji'. The term 'detter' suggests a financial obligation or debt issue, which aligns with the Consumer/Money/Debt category."
sarvam,B,33,enna dhani enan suraksha dipina saman korper pand pandi bokka aven korande enada bele malpavonduller.,My employer is making me work without the safety equipment I was promised,Work/Employment,,Torts/Individuals,Land/Property,Housing,0.75,False,False,False,"The situation describes someone taking property or assets without permission, which is a form of property damage or interference caused by another person. This aligns with the Torts/Individuals category, which covers property damage caused by another person's negligence or action."
sarvam,B,34,"enk onji promoshan korper pandd patera koryer, matra dala karana korande bete janak koryer.",I was promised a promotion but someone else got it without explanation,Work/Employment,,Land/Property,Housing,Courts/Legal-System,0.85,False,False,False,"The situation describes someone occupying the person's land without permission and refusing to leave, which is a property occupation dispute. This is a clear Land/Property issue."
sarvam,B,35,yan belen budi bokka enna dhani enna akherida sanbalan korondijjer.,My employer refuses to give me my final paycheck after I quit,Work/Employment,Consumer/Money/Debt,Courts/Legal-System,Housing,Consumer/Money/Debt,0.75,False,True,True,"The person is attempting to describe a legal situation, which aligns with the Courts/Legal-System category. The language barrier prevents a more specific classification, but the context of a legal matter is clear."
sarvam,B,36,enna nerekaredakulu aklena belin enna jagada ullayi mutta kattader.,My neighbor built a wall that crosses onto my land,Land/Property,,Land/Property,Courts/Legal-System,Torts/Individuals,0.90,True,True,False,"ಬೇರೆಯವರು ಅನುಮತಿಯಿಲ್ಲದೆ ವ್ಯಕ್ತಿಯ ಭೂಮಿಯ ಮೇಲೆ ವಾಸಿಸುತ್ತಿದ್ದಾರೆ ಮತ್ತು ಅದನ್ನು ಬಿಟ್ಟುಕೊಡಲು ನಿರಾಕರಿಸುತ್ತಿದ್ದಾರೆ, ಇದು ಭೂ ಗಡಿ ವಿವಾದ ಅಥವಾ ಬೇರೆಯವರು ನಿಮ್ಮ ಭೂಮಿಯನ್ನು ಆಕ್ರಮಿಸಿಕೊಳ್ಳುವ ಸಂದರ್ಭವಾಗಿದೆ."
sarvam,B,37,enda kenande yera enna kutunbada jagad benni dattonduller.,Someone is tilling on land that belongs to my family without asking,Land/Property,,Estates/Wills,Land/Property,Housing,0.85,False,True,True,"ಈ ಪರಿಸ್ಥಿತಿಯು ಉತ್ತರಾಧಿಕಾರದ ನಂತರ ಆಸ್ತಿಯ ಪಾಲಿನ ಬಗ್ಗೆ ಕುಟುಂಬದ ಸದಸ್ಯರ ನಡುವಿನ ವಿವಾದವನ್ನು ವಿವರಿಸುತ್ತದೆ, ಇದು ಎಸ್ಟೇಟ್ಸ್/ವಿಲ್ ವರ್ಗದ ಪ್ರಮುಖ ಲಕ್ಷಣವಾಗಿದೆ."
sarvam,B,38,enna jagada belin yera dett budter.,The boundary markers on my property were moved without my knowledge,Land/Property,,Land/Property,Housing,Courts/Legal-System,0.75,True,True,False,"The situation involves a dispute over an item or property that the person believes is theirs, which aligns with the Land/Property category's focus on property disputes."
sarvam,B,39,enna palaye enna kutunbada jagada onji bhagan ayena matra pandd panondulle.,My brother is claiming a part of our family's land is his alone,Land/Property,Estates/Wills,Estates/Wills,Land/Property,Housing,0.85,False,True,True,"The situation involves inheritance and family property disputes, as indicated by the reference to family members taking what was meant for the person after a family member's death."
sarvam,B,40,enda kenande yera enna jagada maran kadter.,Someone cut down trees on my property without permission,Land/Property,Torts/Individuals,Torts/Individuals,Estates/Wills,Consumer/Money/Debt,0.40,False,True,True,"The phrase 'maran kadter' suggests a loss or harm, which aligns with personal injury or property damage caused by another person, a core concept in Torts/Individuals."
sarvam,C_sparse,21,enklena tirpu maltina samayada dunbu enna dhani badige jasti malpere prayatna maltonduller.,My landlord is trying to raise my rent before our agreement ends,Housing,Consumer/Money/Debt,Torts/Individuals,Courts/Legal-System,Consumer/Money/Debt,0.75,False,True,True,"Dispute over the return of a borrowed item between individuals, which is a personal conflict over property."
sarvam,C_sparse,22,baritakulu et bobbe padonduller panda enk ratred jeppere avondiji.,The people next door make so much noise I cannot sleep at night,Housing,Torts/Individuals,Courts/Legal-System,Torts/Individuals,Consumer/Money/Debt,0.75,False,True,True,"The situation describes a communication breakdown where one party is not understanding or responding, which could be related to confusion about legal procedures or how to interact with the other party in a legal matter."
sarvam,C_sparse,23,enna adipilda hal ayina nallin enna dhani sari malpere tayar ijjer.,My landlord will not fix the broken pipe in my kitchen,Housing,,Land/Property,Torts/Individuals,Consumer/Money/Debt,0.60,False,False,False,"The situation involves a personal item (sari) being withheld by another person, which relates to possession of physical property. Although it's not land, it falls under property-related disputes."
sarvam,C_sparse,24,enk badigeda illan budiyere khali radd dinata vayide koryer.,I was told to leave my rented house with only two days notice,Housing,,Land/Property,Housing,Torts/Individuals,0.85,False,True,True,Unauthorized occupation of land without permission and refusal to leave
sarvam,C_sparse,25,enna sahavasi ill buddu badadigen pura enna mitte padd poyer.,My roommate moved out and left me to pay all the rent,Housing,Consumer/Money/Debt,Courts/Legal-System,Torts/Individuals,Consumer/Money/Debt,0.85,False,True,True,"The person is actively involved in a legal process, mentioning filing a document, producing evidence (WhatsApp screenshots), and undergoing a court procedure (fingerprinting). This indicates a situation where the person is navigating the legal system to seek redress."
sarvam,C_sparse,26,enk onji hal ayna phon-n mard daangadida dhani kasn pira korere tayar ijjer.,The shop owner sold me a broken phone and won't give my money back,Consumer/Money/Debt,,Land/Property,Courts/Legal-System,Torts/Individuals,0.90,False,False,False,"Someone is occupying the person's land without permission and refusing to leave, which is a direct land dispute."
sarvam,C_sparse,27,yan pura kas kori bokkala belen purti maltijer.,I paid for a service that was never completed,Consumer/Money/Debt,,Consumer/Money/Debt,Work/Employment,Torts/Individuals,0.75,True,True,False,"The situation appears to involve a dispute over money related to work or employment, fitting the Consumer/Money/Debt category. It's not Housing or Work/Employment as the primary issue."
sarvam,C_sparse,28,"enna megge radd varshada dunbu ennadda sara dettonde, aven nanla pira kortije.",My brother borrowed money from me two years ago and still has not paid,Consumer/Money/Debt,,Land/Property,Torts/Individuals,Courts/Legal-System,0.85,False,False,False,"The situation describes someone taking or occupying land without permission, which is a classic land/property dispute. The person is being denied access to their land, which falls under the Land/Property category."
sarvam,C_sparse,29,enna oppandina shulkag byank enna mitt kas padondundu.,The bank is charging me fees I never agreed to,Consumer/Money/Debt,,Consumer/Money/Debt,Housing,Torts/Individuals,0.85,True,True,False,"The person has paid money under an agreement but is not receiving the expected benefit, which is a common consumer/money issue."
sarvam,C_sparse,30,ero enan onji dongi astida mitt kas padere oppayer.,Someone convinced me to invest in something that turned out to be fake,Consumer/Money/Debt,,Consumer/Money/Debt,Housing,Torts/Individuals,0.85,True,True,False,"The situation involves the non-return of something that was given to someone, which is a form of debt or financial obligation. This is similar to a deposit not being returned or money owed but not paid."
sarvam,C_sparse,31,yan maltina jasti kelsag enk beleda jagadd kas tikkiji.,My workplace has not paid me for the extra hours I worked,Work/Employment,,Land/Property,Torts/Individuals,Courts/Legal-System,0.85,False,False,False,"The situation describes someone occupying or taking the person's land without permission, which is a classic land/property dispute. The person is concerned about their property rights and possession."
sarvam,C_sparse,32,yan dhanita yan hushar ijji pandd pandina varade ar enan beledd detter.,I was fired the same week I told my boss I was sick,Work/Employment,,Consumer/Money/Debt,Housing,Torts/Individuals,0.85,False,False,False,"The situation describes a failure to return something that was given, which is a form of debt or obligation. The phrase 'dushar ijji' (did not return) and 'dettter' (debt/obligation) directly point to a consumer/money/debt issue where one party is not fulfilling their part of an agreement or returning borrowed items."
sarvam,C_sparse,33,enna dhani enan suraksha dipina saman korper pand pandi bokka aven korande enada bele malpavonduller.,My employer is making me work without the safety equipment I was promised,Work/Employment,,Consumer/Money/Debt,Housing,Torts/Individuals,0.85,False,False,False,"The situation describes someone giving something to another and the other party not returning it, which is a debt or money owed issue."
sarvam,C_sparse,34,"enk onji promoshan korper pandd patera koryer, matra dala karana korande bete janak koryer.",I was promised a promotion but someone else got it without explanation,Work/Employment,,Work/Employment,Courts/Legal-System,Consumer/Money/Debt,0.85,True,True,False,"The situation describes a dispute related to a promotion at work, which is a core issue in the Work/Employment category. The person is facing a problem with their employment status and advancement."
sarvam,C_sparse,35,yan belen budi bokka enna dhani enna akherida sanbalan korondijjer.,My employer refuses to give me my final paycheck after I quit,Work/Employment,Consumer/Money/Debt,Consumer/Money/Debt,Torts/Individuals,Courts/Legal-System,0.75,False,True,True,"The person is describing a situation where they are not receiving something they were owed, which is a core issue in consumer or debt-related problems. This could involve a service, product, or financial agreement that was not fulfilled."
sarvam,C_sparse,36,enna nerekaredakulu aklena belin enna jagada ullayi mutta kattader.,My neighbor built a wall that crosses onto my land,Land/Property,,Land/Property,Torts/Individuals,Courts/Legal-System,0.85,True,True,False,"ಬೇರೆಯವರು ಅನುಮತಿಯಿಲ್ಲದೆ ಭೂಮಿಯನ್ನು ಆಕ್ರಮಿಸಿಕೊಂಡಿದ್ದಾರೆ ಮತ್ತು ಅದನ್ನು ಬಿಟ್ಟುಕೊಡುವಂತೆ ಒತ್ತಾಯಿಸುತ್ತಿದ್ದಾರೆ, ಇದು ನೆರೆಹೊರೆಯವರು ಭೂಮಿಯನ್ನು ತೆಗೆದುಕೊಳ್ಳುವುದು ಅಥವಾ ಭೂಮಿಯಲ್ಲಿ ವಾಸಿಸುವ ಸಂದರ್ಭಕ್ಕೆ ಹೊಂದಿಕೆಯಾಗುತ್ತದೆ."
sarvam,C_sparse,37,enda kenande yera enna kutunbada jagad benni dattonduller.,Someone is tilling on land that belongs to my family without asking,Land/Property,,Land/Property,Torts/Individuals,Housing,0.90,True,True,False,"The situation describes someone occupying land without permission, which is a classic land/property dispute. The person is seeking to reclaim their land, which is the core issue in this category."
sarvam,C_sparse,38,enna jagada belin yera dett budter.,The boundary markers on my property were moved without my knowledge,Land/Property,,Consumer/Money/Debt,Housing,Torts/Individuals,0.85,False,False,False,"The situation describes not receiving something that was expected, which is a common consumer issue related to payment or delivery of goods/services."
sarvam,C_sparse,39,enna palaye enna kutunbada jagada onji bhagan ayena matra pandd panondulle.,My brother is claiming a part of our family's land is his alone,Land/Property,Estates/Wills,Housing,Courts/Legal-System,Estates/Wills,0.60,False,True,True,"The situation describes a dispute with family members, which could involve issues related to the home or living situation. However, the exact nature of the dispute is unclear."
sarvam,C_sparse,40,enda kenande yera enna jagada maran kadter.,Someone cut down trees on my property without permission,Land/Property,Torts/Individuals,Estates/Wills,Land/Property,Courts/Legal-System,0.85,False,True,True,"The situation describes property being taken after a family member's death, which is a classic inheritance dispute. This aligns directly with the Estates/Wills category, which covers disputes over assets after someone passes away."
sarvam,C_full,21,enklena tirpu maltina samayada dunbu enna dhani badige jasti malpere prayatna maltonduller.,My landlord is trying to raise my rent before our agreement ends,Housing,Consumer/Money/Debt,Housing,Consumer/Money/Debt,Courts/Legal-System,0.85,True,True,False,"The situation involves a landlord-tenant relationship and a dispute over a security deposit, which is a core issue in housing."
sarvam,C_full,22,baritakulu et bobbe padonduller panda enk ratred jeppere avondiji.,The people next door make so much noise I cannot sleep at night,Housing,Torts/Individuals,Courts/Legal-System,Torts/Individuals,Consumer/Money/Debt,0.85,False,True,True,"The situation involves a dispute and a request for a specific outcome, which aligns with the Courts/Legal-System category. This category covers confusion about legal processes, such as which court to go to or how to file a complaint."
sarvam,C_full,23,enna adipilda hal ayina nallin enna dhani sari malpere tayar ijjer.,My landlord will not fix the broken pipe in my kitchen,Housing,,Land/Property,Housing,Courts/Legal-System,0.85,False,True,True,"ಬೇರೆಯವರು ಅನುಮತಿಯಿಲ್ಲದೆ ಭೂಮಿಯನ್ನು ಆಕ್ರಮಿಸಿಕೊಂಡಿದ್ದಾರೆ ಮತ್ತು ಅದನ್ನು ಬಿಟ್ಟುಕೊಡಲು ನಿರಾಕರಿಸುತ್ತಿದ್ದಾರೆ, ಇದು ಭೂಮಿ/ಆಸ್ತಿ ವರ್ಗಕ್ಕೆ ಹೊಂದಿಕೆಯಾಗುತ್ತದೆ."
sarvam,C_full,24,enk badigeda illan budiyere khali radd dinata vayide koryer.,I was told to leave my rented house with only two days notice,Housing,,Housing,Courts/Legal-System,Torts/Individuals,0.90,True,True,False,"The situation describes someone entering a person's home without permission, which is a classic housing-related issue of trespass into a dwelling."
sarvam,C_full,25,enna sahavasi ill buddu badadigen pura enna mitte padd poyer.,My roommate moved out and left me to pay all the rent,Housing,Consumer/Money/Debt,Courts/Legal-System,Consumer/Money/Debt,Torts/Individuals,0.75,False,True,True,"The situation describes a dispute or confusion about an agreement or expectation, which is a common issue in legal contexts. The person is questioning why something is not happening as expected, which often requires legal clarification or action."
sarvam,C_full,26,enk onji hal ayna phon-n mard daangadida dhani kasn pira korere tayar ijjer.,The shop owner sold me a broken phone and won't give my money back,Consumer/Money/Debt,,Consumer/Money/Debt,Courts/Legal-System,Work/Employment,0.85,True,True,False,"The situation involves money (kas) being taken and not returned, which is a classic debt or payment issue. The person is owed money by their employer (dhani)."
sarvam,C_full,27,yan pura kas kori bokkala belen purti maltijer.,I paid for a service that was never completed,Consumer/Money/Debt,,Consumer/Money/Debt,Housing,Courts/Legal-System,0.90,True,True,False,"The situation describes a person giving money (kas) to someone, and the money not being returned. This is a classic example of a debt or a financial obligation that has not been fulfilled, which falls under the Consumer/Money/Debt category."
sarvam,C_full,28,"enna megge radd varshada dunbu ennadda sara dettonde, aven nanla pira kortije.",My brother borrowed money from me two years ago and still has not paid,Consumer/Money/Debt,,Consumer/Money/Debt,Torts/Individuals,Courts/Legal-System,0.90,True,True,False,"The situation describes money being given to someone with the expectation of return, but the money has not been returned. This is a classic debt or loan repayment issue, which is the primary focus of the Consumer/Money/Debt category."
sarvam,C_full,29,enna oppandina shulkag byank enna mitt kas padondundu.,The bank is charging me fees I never agreed to,Consumer/Money/Debt,,Consumer/Money/Debt,Housing,Torts/Individuals,0.85,True,True,False,"The situation describes a financial transaction based on an agreement (oppandina) where money is being paid (mitt kas) but the expected service or benefit is not being received. This is a breach of contract or non-delivery of goods/services, which falls under Consumer/Money/Debt."
sarvam,C_full,30,ero enan onji dongi astida mitt kas padere oppayer.,Someone convinced me to invest in something that turned out to be fake,Consumer/Money/Debt,,Consumer/Money/Debt,Torts/Individuals,Housing,0.85,True,True,False,"The situation describes money being given to someone with the expectation of its return, but it is not being returned. This is a classic debt or loan repayment issue, which falls under the Consumer/Money/Debt category."
sarvam,C_full,31,yan maltina jasti kelsag enk beleda jagadd kas tikkiji.,My workplace has not paid me for the extra hours I worked,Work/Employment,,Land/Property,Courts/Legal-System,Estates/Wills,0.85,False,False,False,"The situation involves 'jagga' (land) and 'beleda' (house), indicating a dispute over property ownership or occupation. This aligns with the Land/Property category, which covers situations where someone takes or occupies land without permission."
sarvam,C_full,32,yan dhanita yan hushar ijji pandd pandina varade ar enan beledd detter.,I was fired the same week I told my boss I was sick,Work/Employment,,Torts/Individuals,Courts/Legal-System,Consumer/Money/Debt,0.75,False,False,False,"The person is being prevented from speaking or expressing themselves, which is a form of personal harm or interference by another person."
sarvam,C_full,33,enna dhani enan suraksha dipina saman korper pand pandi bokka aven korande enada bele malpavonduller.,My employer is making me work without the safety equipment I was promised,Work/Employment,,Consumer/Money/Debt,Work/Employment,Housing,0.85,False,True,True,"The person is owed money (saman/salary) that has not been returned, which is a debt or payment issue."
sarvam,C_full,34,"enk onji promoshan korper pandd patera koryer, matra dala karana korande bete janak koryer.",I was promised a promotion but someone else got it without explanation,Work/Employment,,Work/Employment,Courts/Legal-System,Torts/Individuals,0.85,True,True,False,"The situation describes a dispute with an employer regarding a denied promotion, which is a core employment issue. The person is questioning the employer's decision, which is a common workplace conflict."
sarvam,C_full,35,yan belen budi bokka enna dhani enna akherida sanbalan korondijjer.,My employer refuses to give me my final paycheck after I quit,Work/Employment,Consumer/Money/Debt,Courts/Legal-System,Housing,Torts/Individuals,0.85,False,False,False,"The person is confused about which court to go to, which is a direct issue with navigating the legal system."
